123906375	125
123906383	101
123906391	0
123906399	184
123906407	129
123906415	190
123906423	56
123906431	181
123906439	154
123906447	37
123906455	137
123906463	102
123906471	253
123906479	76
123906487	205
123906495	40
123906503	152
123906511	24
123906519	157
123906527	230
123906535	68
123906543	157
123906551	237
123906559	218
123906567	206
123906575	119
123906583	189
123906591	232
123906599	1
123906607	169
123906615	53
123906623	35
123906631	197
123906639	226
123906647	78
123906655	190
123906663	78
123906671	188
123906679	191
123906687	253
123906695	158
123906703	225
123906711	213
123906719	248
123906727	147
123906735	31
123906743	169
123906751	208
123906759	129
123906767	75
123906775	107
123906783	55
123906791	205
123906799	159
123906807	246
123906815	170
123906823	203
123906831	94
123906839	174
123906847	131
123906855	225
123906863	24
123906871	134
123906879	200
123906887	43
123906895	33
123906903	115
123906911	172
123906919	15
123906927	146
123906935	72
123906943	136
123906951	146
123906959	115
123906967	227
123906975	120
123906983	70
123906991	208
123906999	4
123907007	228
123907015	27
123907023	111
123907031	131
123907039	140
123907047	155
123907055	151
123907063	38
123907071	152
123907079	10
123907087	82
123907095	76
123907103	208
123907111	198
123907119	49
123907127	140
123907135	241
123907143	161
123907151	169
123907159	68
123907167	206
123907175	141
123907183	51
123907191	240
123907199	8
123907207	58
123907215	45
123907223	122
123907231	99
123907239	79
123907247	121
123907255	37
123907263	33
123907271	165
123907279	60
123907287	172
123907295	16
123907303	225
123907311	211
123907319	187
123907327	233
123907335	200
123907343	251
123907351	57
123907359	247
123907367	171
123907375	74
123907383	21
123907391	221
123907399	7
123907407	104
123907415	93
123907423	173
123907431	193
123907439	209
123907447	1
123907455	117
123907463	188
123907471	142
123907479	92
123907487	229
123907495	31
123907503	229
123907511	205
123907519	87
123907527	230
123907535	99
123907543	135
123907551	209
123907559	242
123907567	172
123907575	164
123907583	56
123907591	51
123907599	128
123907607	178
123907615	137
123907623	222
123907631	242
123907639	85
123907647	61
123907655	79
123907663	157
123907671	149
123907679	62
123907687	46
123907695	165
123907703	59
123907711	87
123907719	173
123907727	98
123907735	219
123907743	48
123907751	196
123907759	91
123907767	74
123907775	83
123907783	82
123907791	36
123907799	172
123907807	218
123907815	13
123907823	163
123907831	209
123907839	242
123907847	26
123907855	54
123907863	211
123907871	254
123907879	124
123907887	48
123907895	122
123907903	76
123907911	29
123907919	175
123907927	78
123907935	196
123907943	1
123907951	223
123907959	175
123907967	121
123907975	120
123907983	32
123907991	206
123907999	204
123908007	221
123908015	180
123908023	17
123908031	102
123908039	148
123908047	88
123908055	18
123908063	36
123908071	50
123908079	88
123908087	43
123908095	86
123908103	143
123908111	222
123908119	169
123908127	166
123908135	52
123908143	157
123908151	106
123908159	58
123908167	155
123908175	98
123908183	88
123908191	221
123908199	163
123908207	20
123908215	167
123908223	94
123908231	105
123908239	47
123908247	94
123908255	135
123908263	55
123908271	137
123908279	27
123908287	2
123908295	205
123908303	230
123908311	183
123908319	188
123908327	245
123908335	111
123908343	198
123908351	137
123908359	107
123908367	134
123908375	113
123908383	90
123908391	233
123908399	235
123908407	148
123908415	125
123908423	146
123908431	88
123908439	201
123908447	236
123908455	55
123908463	95
123908471	77
123908479	76
123908487	30
123908495	156
123908503	246
123908511	164
123908519	167
123908527	156
123908535	33
123908543	248
123908551	18
123908559	112
123908567	20
123908575	100
123908583	136
123908591	153
123908599	17
123908607	127
123908615	6
123908623	231
123908631	242
123908639	38
123908647	192
123908655	8
123908663	101
123908671	248
123908679	6
123908687	33
123908695	161
123908703	145
123908711	150
123908719	54
123908727	128
123908735	104
123908743	5
123908751	252
123908759	79
123908767	246
123908775	111
123908783	140
123908791	154
123908799	228
123908807	249
123908815	254
123908823	115
123908831	89
123908839	122
123908847	11
123908855	44
123908863	254
123908871	25
123908879	102
123908887	52
123908895	216
123908903	148
123908911	72
123908919	151
123908927	201
123908935	224
123908943	111
123908951	42
123908959	109
123908967	134
123908975	84
123908983	217
123908991	239
123908999	0
123909007	104
123909015	122
123909023	5
123909031	101
123909039	60
123909047	227
123909055	84
123909063	246
123909071	229
123909079	159
123909087	252
123909095	126
123909103	251
123909111	3
123909119	251
123909127	205
123909135	67
123909143	184
123909151	92
123909159	64
123909167	10
123909175	46
123909183	97
123909191	36
123909199	157
123909207	173
123909215	72
123909223	127
123909231	183
123909239	109
123909247	73
123909255	145
123909263	47
123909271	124
123909279	232
123909287	149
123909295	241
123909303	0
123909311	47
123909319	138
123909327	204
123909335	229
123909343	128
123909351	74
123909359	109
123909367	185
123909375	209
123909383	189
123909391	196
123909399	190
123909407	134
123909415	40
123909423	36
123909431	138
123909439	206
123909447	22
123909455	229
123909463	75
123909471	112
123909479	195
123909487	63
123909495	36
123909503	89
123909511	118
123909519	247
123909527	198
123909535	221
123909543	81
123909551	203
123909559	165
123909567	76
123909575	151
123909583	208
123909591	39
123909599	221
123909607	255
123909615	69
123909623	106
123909631	0
123909639	171
123909647	244
123909655	69
123909663	20
123909671	26
123909679	122
123909687	152
123909695	35
123909703	18
123909711	170
123909719	50
123909727	22
123909735	22
123909743	88
123909751	232
123909759	187
123909767	145
123909775	142
123909783	7
123909791	13
123909799	72
123909807	222
123909815	200
123909823	209
123909831	217
123909839	209
123909847	95
123909855	106
123909863	96
123909871	167
123909879	171
123909887	88
123909895	18
123909903	37
123909911	18
123909919	221
123909927	93
123909935	181
123909943	148
123909951	222
123909959	86
123909967	68
123909975	115
123909983	175
123909991	95
123909999	141
123910007	14
123910015	38
123910023	39
123910031	148
123910039	204
123910047	30
123910055	70
123910063	110
123910071	193
123910079	237
123910087	184
123910095	203
123910103	2
123910111	108
123910119	141
123910127	48
123910135	18
123910143	93
123910151	196
123910159	198
123910167	211
123910175	91
123910183	27
123910191	184
123910199	88
123910207	153
123910215	133
123910223	86
123910231	211
123910239	222
123910247	39
123910255	57
123910263	154
123910271	146
123910279	97
123910287	84
123910295	66
123910303	177
123910311	169
123910319	189
123910327	180
123910335	55
123910343	53
123910351	16
123910359	220
123910367	163
123910375	91
123910383	5
123910391	21
123910399	129
123910407	42
123910415	207
123910423	27
123910431	6
123910439	248
123910447	77
123910455	168
123910463	97
123910471	182
123910479	249
123910487	218
123910495	89
123910503	94
123910511	215
123910519	205
123910527	153
123910535	124
123910543	219
123910551	32
123910559	186
123910567	48
123910575	106
123910583	250
123910591	245
123910599	163
123910607	94
123910615	117
123910623	109
123910631	232
123910639	245
123910647	181
123910655	89
123910663	126
123910671	13
123910679	117
123910687	176
123910695	182
123910703	196
123910711	76
123910719	41
123910727	158
123910735	72
123910743	99
123910751	245
123910759	62
123910767	175
123910775	119
123910783	28
123910791	115
123910799	151
123910807	137
123910815	134
123910823	214
123910831	228
123910839	255
123910847	254
123910855	238
123910863	94
123910871	171
123910879	173
123910887	88
123910895	112
123910903	242
123910911	189
123910919	70
123910927	214
123910935	153
123910943	24
123910951	156
123910959	38
123910967	161
123910975	210
123910983	34
123910991	199
123910999	15
123911007	210
123911015	121
123911023	222
123911031	42
123911039	34
123911047	211
123911055	173
123911063	159
123911071	46
123911079	96
123911087	166
123911095	221
123911103	248
123911111	88
123911119	185
123911127	17
123911135	52
123911143	191
123911151	211
123911159	90
123911167	171
123911175	170
123911183	122
123911191	200
123911199	206
123911207	8
123911215	255
123911223	164
123911231	212
123911239	138
123911247	50
123911255	62
123911263	232
123911271	63
123911279	10
123911287	254
123911295	210
123911303	1
123911311	234
123911319	233
123911327	237
123911335	171
123911343	211
123911351	164
123911359	79
123911367	164
123911375	173
123911383	68
123911391	167
123911399	224
123911407	175
123911415	30
123911423	162
123911431	172
123911439	56
123911447	255
123911455	136
123911463	52
123911471	77
123911479	32
123911487	181
123911495	65
123911503	241
123911511	73
123911519	72
123911527	70
123911535	0
123911543	108
123911551	34
123911559	9
123911567	199
123911575	91
123911583	69
123911591	134
123911599	132
123911607	52
123911615	141
123911623	174
123911631	211
123911639	251
123911647	61
123911655	17
123911663	234
123911671	219
123911679	228
123911687	241
123911695	177
123911703	147
123911711	36
123911719	58
123911727	216
123911735	37
123911743	179
123911751	235
123911759	66
123911767	14
123911775	179
123911783	235
123911791	6
123911799	236
123911807	61
123911815	89
123911823	94
123911831	90
123911839	236
123911847	148
123911855	155
123911863	241
123911871	39
123911879	2
123911887	172
123911895	222
123911903	37
123911911	87
123911919	223
123911927	149
123911935	201
123911943	12
123911951	241
123911959	219
123911967	199
123911975	53
123911983	41
123911991	8
123911999	74
123912007	72
123912015	6
123912023	139
123912031	153
123912039	4
123912047	110
123912055	214
123912063	185
123912071	54
123912079	232
123912087	48
123912095	36
123912103	205
123912111	61
123912119	21
123912127	207
123912135	209
123912143	81
123912151	245
123912159	135
123912167	95
123912175	68
123912183	69
123912191	146
123912199	37
123912207	185
123912215	136
123912223	220
123912231	59
123912239	25
123912247	218
123912255	193
123912263	126
123912271	192
123912279	73
123912287	18
123912295	246
123912303	64
123912311	149
123912319	181
123912327	37
123912335	242
123912343	100
123912351	109
123912359	221
123912367	182
123912375	141
123912383	10
123912391	97
123912399	53
123912407	64
123912415	229
123912423	0
123912431	51
123912439	224
123912447	72
123912455	193
123912463	197
123912471	32
123912479	223
123912487	243
123912495	24
123912503	187
123912511	184
123912519	127
123912527	161
123912535	35
123912543	150
123912551	245
123912559	25
123912567	82
123912575	124
123912583	79
123912591	227
123912599	106
123912607	49
123912615	156
123912623	7
123912631	132
123912639	63
123912647	42
123912655	187
123912663	253
123912671	255
123912679	130
123912687	69
123912695	209
123912703	69
123912711	224
123912719	112
123912727	226
123912735	212
123912743	180
123912751	92
123912759	131
123912767	179
123912775	194
123912783	108
123912791	96
123912799	224
123912807	2
123912815	123
123912823	209
123912831	164
123912839	246
123912847	206
123912855	169
123912863	184
123912871	112
123912879	82
123912887	27
123912895	77
123912903	61
123912911	122
123912919	224
123912927	219
123912935	229
123912943	147
123912951	120
123912959	226
123912967	36
123912975	42
123912983	29
123912991	133
123912999	158
123913007	151
123913015	190
123913023	186
123913031	205
123913039	189
123913047	9
123913055	212
123913063	117
123913071	123
123913079	142
123913087	9
123913095	142
123913103	208
123913111	167
123913119	200
123913127	110
123913135	208
123913143	6
123913151	145
123913159	191
123913167	157
123913175	237
123913183	142
123913191	196
123913199	225
123913207	88
123913215	186
123913223	248
123913231	49
123913239	149
123913247	226
123913255	64
123913263	243
123913271	37
123913279	103
123913287	186
123913295	184
123913303	79
123913311	83
123913319	160
123913327	102
123913335	96
123913343	23
123913351	52
123913359	142
123913367	65
123913375	29
123913383	224
123913391	205
123913399	213
123913407	43
123913415	82
123913423	251
123913431	51
123913439	199
123913447	212
123913455	236
123913463	237
123913471	230
123913479	242
123913487	62
123913495	112
123913503	124
123913511	243
123913519	77
123913527	255
123913535	212
123913543	243
123913551	194
123913559	92
123913567	8
123913575	205
123913583	176
123913591	136
123913599	155
123913607	106
123913615	27
123913623	187
123913631	62
123913639	202
123913647	121
123913655	172
123913663	198
123913671	222
123913679	178
123913687	42
123913695	194
123913703	26
123913711	179
123913719	154
123913727	120
123913735	166
123913743	153
123913751	25
123913759	45
123913767	129
123913775	128
123913783	213
123913791	68
123913799	58
123913807	220
123913815	205
123913823	168
123913831	68
123913839	66
123913847	244
123913855	129
123913863	229
123913871	184
123913879	235
123913887	141
123913895	213
123913903	120
123913911	92
123913919	47
123913927	112
123913935	83
123913943	119
123913951	39
123913959	225
123913967	179
123913975	61
123913983	122
123913991	12
123913999	193
123914007	58
123914015	233
123914023	172
123914031	106
123914039	124
123914047	115
123914055	189
123914063	218
123914071	233
123914079	214
123914087	90
123914095	63
123914103	83
123914111	141
123914119	2
123914127	58
123914135	145
123914143	2
123914151	1
123914159	14
123914167	176
123914175	46
123914183	156
123914191	82
123914199	239
123914207	149
123914215	39
123914223	147
123914231	250
123914239	31
123914247	76
123914255	102
123914263	114
123914271	230
123914279	197
123914287	186
123914295	150
123914303	177
123914311	102
123914319	174
123914327	91
123914335	233
123914343	109
123914351	180
123914359	73
123914367	154
123914375	103
123914383	245
123914391	57
123914399	91
123914407	19
123914415	94
123914423	250
123914431	90
123914439	214
123914447	235
123914455	145
123914463	168
123914471	123
123914479	208
123914487	12
123914495	255
123914503	195
123914511	64
123914519	182
123914527	232
123914535	130
123914543	183
123914551	25
123914559	15
123914567	209
123914575	37
123914583	7
123914591	181
123914599	121
123914607	45
123914615	155
123914623	1
123914631	120
123914639	82
123914647	141
123914655	71
123914663	98
123914671	12
123914679	236
123914687	106
123914695	77
123914703	23
123914711	189
123914719	197
123914727	52
123914735	177
123914743	216
123914751	139
123914759	74
123914767	81
123914775	211
123914783	131
123914791	121
123914799	86
123914807	236
123914815	209
123914823	20
123914831	107
123914839	26
123914847	224
123914855	139
123914863	127
123914871	112
123914879	14
123914887	70
123914895	96
123914903	29
123914911	137
123914919	231
123914927	160
123914935	233
123914943	189
123914951	210
123914959	161
123914967	178
123914975	26
123914983	139
123914991	176
123914999	246
123915007	139
123915015	1
123915023	118
123915031	162
123915039	58
123915047	253
123915055	212
123915063	95
123915071	11
123915079	188
123915087	215
123915095	27
123915103	60
123915111	208
123915119	180
123915127	79
123915135	32
123915143	187
123915151	87
123915159	131
123915167	171
123915175	85
123915183	222
123915191	85
123915199	204
123915207	184
123915215	106
123915223	172
123915231	56
123915239	3
123915247	187
123915255	65
123915263	98
123915271	158
123915279	23
123915287	131
123915295	192
123915303	52
123915311	142
123915319	217
123915327	244
123915335	224
123915343	26
123915351	108
123915359	139
123915367	22
123915375	40
123915383	194
123915391	248
123915399	213
123915407	72
123915415	81
123915423	176
123915431	7
123915439	65
123915447	206
123915455	85
123915463	153
123915471	76
123915479	3
123915487	39
123915495	165
123915503	62
123915511	70
123915519	213
123915527	23
123915535	175
123915543	38
123915551	128
123915559	41
123915567	71
123915575	184
123915583	170
123915591	230
123915599	4
123915607	69
123915615	234
123915623	223
123915631	158
123915639	81
123915647	7
123915655	222
123915663	245
123915671	24
123915679	46
123915687	215
123915695	38
123915703	209
123915711	53
123915719	150
123915727	209
123915735	17
123915743	33
123915751	181
123915759	2
123915767	60
123915775	70
123915783	167
123915791	143
123915799	90
123915807	127
123915815	222
123915823	37
123915831	57
123915839	178
123915847	104
123915855	33
123915863	232
123915871	24
123915879	102
123915887	36
123915895	233
123915903	60
123915911	46
123915919	155
123915927	89
123915935	211
123915943	237
123915951	168
123915959	146
123915967	166
123915975	63
123915983	128
123915991	216
123915999	230
123916007	242
123916015	26
123916023	204
123916031	115
123916039	81
123916047	54
123916055	175
123916063	202
123916071	105
123916079	111
123916087	244
123916095	108
123916103	238
123916111	31
123916119	27
123916127	224
123916135	7
123916143	179
123916151	182
123916159	233
123916167	105
123916175	82
123916183	34
123916191	184
123916199	224
123916207	230
123916215	165
123916223	109
123916231	247
123916239	171
123916247	30
123916255	146
123916263	104
123916271	170
123916279	62
123916287	135
123916295	11
123916303	11
123916311	186
123916319	25
123916327	252
123916335	11
123916343	103
123916351	87
123916359	43
123916367	165
123916375	0
123916383	193
123916391	121
123916399	195
123916407	215
123916415	112
123916423	32
123916431	187
123916439	97
123916447	213
123916455	185
123916463	253
123916471	73
123916479	179
123916487	23
123916495	155
123916503	82
123916511	154
123916519	192
123916527	118
123916535	41
123916543	218
123916551	44
123916559	152
123916567	135
123916575	147
123916583	116
123916591	242
123916599	37
123916607	219
123916615	180
123916623	216
123916631	181
123916639	7
123916647	246
123916655	12
123916663	217
123916671	140
123916679	74
123916687	117
123916695	8
123916703	31
123916711	250
123916719	36
123916727	112
123916735	19
123916743	12
123916751	45
123916759	243
123916767	197
123916775	80
123916783	36
123916791	157
123916799	209
123916807	107
123916815	26
123916823	64
123916831	208
123916839	35
123916847	218
123916855	37
123916863	96
123916871	114
123916879	152
123916887	114
123916895	32
123916903	46
123916911	13
123916919	48
123916927	179
123916935	169
123916943	118
123916951	21
123916959	77
123916967	30
123916975	96
123916983	109
123916991	133
123916999	145
123917007	241
123917015	154
123917023	150
123917031	64
123917039	242
123917047	19
123917055	83
123917063	161
123917071	207
123917079	24
123917087	65
123917095	112
123917103	119
123917111	180
123917119	194
123917127	165
123917135	144
123917143	80
123917151	212
123917159	9
123917167	215
123917175	139
123917183	82
123917191	66
123917199	109
123917207	195
123917215	148
123917223	50
123917231	187
123917239	208
123917247	176
123917255	93
123917263	3
123917271	143
123917279	153
123917287	30
123917295	191
123917303	90
123917311	121
123917319	53
123917327	51
123917335	126
123917343	228
123917351	148
123917359	23
123917367	212
123917375	176
123917383	207
123917391	49
123917399	216
123917407	93
123917415	18
123917423	215
123917431	88
123917439	233
123917447	170
123917455	168
123917463	39
123917471	207
123917479	160
123917487	133
123917495	34
123917503	79
123917511	30
123917519	1
123917527	158
123917535	176
123917543	39
123917551	191
123917559	240
123917567	152
123917575	151
123917583	31
123917591	126
123917599	24
123917607	47
123917615	159
123917623	193
123917631	108
123917639	170
123917647	183
123917655	103
123917663	100
123917671	124
123917679	169
123917687	125
123917695	254
123917703	236
123917711	152
123917719	211
123917727	8
123917735	56
123917743	0
123917751	54
123917759	73
123917767	171
123917775	181
123917783	205
123917791	235
123917799	56
123917807	100
123917815	120
123917823	234
123917831	9
123917839	38
123917847	67
123917855	205
123917863	146
123917871	194
123917879	132
123917887	232
123917895	192
123917903	10
123917911	189
123917919	84
123917927	90
123917935	16
123917943	52
123917951	41
123917959	187
123917967	194
123917975	69
123917983	194
123917991	181
123917999	94
123918007	116
123918015	146
123918023	34
123918031	229
123918039	137
123918047	53
123918055	236
123918063	68
123918071	219
123918079	34
123918087	205
123918095	242
123918103	15
123918111	215
123918119	78
123918127	155
123918135	161
123918143	226
123918151	101
123918159	191
123918167	232
123918175	57
123918183	24
123918191	216
123918199	221
123918207	143
123918215	2
123918223	151
123918231	49
123918239	39
123918247	216
123918255	88
123918263	80
123918271	137
123918279	96
123918287	191
123918295	160
123918303	87
123918311	92
123918319	150
123918327	53
123918335	55
123918343	251
123918351	183
123918359	61
123918367	103
123918375	59
123918383	253
123918391	237
123918399	197
123918407	133
123918415	128
123918423	63
123918431	193
123918439	214
123918447	121
123918455	71
123918463	5
123918471	21
123918479	54
123918487	76
123918495	5
123918503	99
123918511	242
123918519	217
123918527	84
123918535	237
123918543	161
123918551	103
123918559	65
123918567	227
123918575	60
123918583	130
123918591	51
123918599	56
123918607	255
123918615	85
123918623	136
123918631	161
123918639	254
123918647	80
123918655	25
123918663	100
123918671	84
123918679	52
123918687	148
123918695	243
123918703	41
123918711	55
123918719	43
123918727	70
123918735	9
123918743	19
123918751	94
123918759	60
123918767	236
123918775	204
123918783	213
123918791	250
123918799	48
123918807	234
123918815	128
123918823	188
123918831	149
123918839	200
123918847	205
123918855	146
123918863	135
123918871	215
123918879	218
123918887	110
123918895	119
123918903	126
123918911	83
123918919	83
123918927	226
123918935	194
123918943	30
123918951	244
123918959	144
123918967	53
123918975	203
123918983	225
123918991	208
123918999	80
123919007	189
123919015	102
123919023	122
123919031	104
123919039	226
123919047	27
123919055	35
123919063	157
123919071	228
123919079	176
123919087	228
123919095	148
123919103	54
123919111	62
123919119	247
123919127	24
123919135	143
123919143	206
123919151	242
123919159	3
123919167	134
123919175	44
123919183	228
123919191	93
123919199	94
123919207	155
123919215	45
123919223	181
123919231	104
123919239	82
123919247	87
123919255	233
123919263	54
123919271	201
123919279	67
123919287	199
123919295	134
123919303	9
123919311	127
123919319	4
123919327	99
123919335	136
123919343	248
123919351	160
123919359	242
123919367	108
123919375	191
123919383	172
123919391	223
123919399	134
123919407	204
123919415	168
123919423	238
123919431	80
123919439	222
123919447	43
123919455	19
123919463	192
123919471	209
123919479	197
123919487	22
123919495	49
123919503	4
123919511	121
123919519	158
123919527	191
123919535	86
123919543	23
123919551	189
123919559	46
123919567	58
123919575	221
123919583	161
123919591	65
123919599	231
123919607	119
123919615	43
123919623	230
123919631	104
123919639	105
123919647	58
123919655	114
123919663	113
123919671	132
123919679	205
123919687	68
123919695	95
123919703	23
123919711	126
123919719	217
123919727	215
123919735	87
123919743	124
123919751	62
123919759	102
123919767	202
123919775	29
123919783	83
123919791	233
123919799	53
123919807	250
123919815	76
123919823	228
123919831	217
123919839	103
123919847	171
123919855	11
123919863	148
123919871	4
123919879	39
123919887	230
123919895	234
123919903	37
123919911	39
123919919	174
123919927	29
123919935	174
123919943	124
123919951	162
123919959	68
123919967	49
123919975	143
123919983	149
123919991	69
123919999	185
123920007	46
123920015	70
123920023	138
123920031	191
123920039	173
123920047	116
123920055	9
123920063	235
123920071	241
123920079	32
123920087	153
123920095	70
123920103	113
123920111	14
123920119	194
123920127	179
123920135	114
123920143	105
123920151	89
123920159	196
123920167	179
123920175	71
123920183	223
123920191	180
123920199	101
123920207	217
123920215	168
123920223	77
123920231	172
123920239	75
123920247	65
123920255	229
123920263	253
123920271	151
123920279	214
123920287	228
123920295	205
123920303	182
123920311	72
123920319	45
123920327	68
123920335	194
123920343	180
123920351	168
123920359	90
123920367	247
123920375	157
123920383	227
123920391	51
123920399	124
123920407	0
123920415	52
123920423	134
123920431	203
123920439	71
123920447	236
123920455	139
123920463	218
123920471	52
123920479	144
123920487	254
123920495	172
123920503	225
123920511	101
123920519	217
123920527	77
123920535	155
123920543	216
123920551	181
123920559	153
123920567	88
123920575	245
123920583	164
123920591	81
123920599	205
123920607	116
123920615	205
123920623	164
123920631	65
123920639	15
123920647	245
123920655	56
123920663	116
123920671	90
123920679	30
123920687	252
123920695	61
123920703	128
123920711	32
123920719	103
123920727	186
123920735	78
123920743	156
123920751	108
123920759	194
123920767	73
123920775	27
123920783	113
123920791	50
123920799	175
123920807	57
123920815	9
123920823	237
123920831	235
123920839	179
123920847	19
123920855	155
123920863	233
123920871	180
123920879	68
123920887	63
123920895	218
123920903	227
123920911	235
123920919	85
123920927	123
123920935	58
123920943	82
123920951	193
123920959	236
123920967	29
123920975	203
123920983	21
123920991	75
123920999	78
123921007	137
123921015	238
123921023	36
123921031	20
123921039	235
123921047	138
123921055	64
123921063	39
123921071	38
123921079	10
123921087	146
123921095	45
123921103	122
123921111	156
123921119	108
123921127	69
123921135	46
123921143	102
123921151	25
123921159	213
123921167	90
123921175	226
123921183	239
123921191	69
123921199	78
123921207	138
123921215	132
123921223	177
123921231	0
123921239	177
123921247	81
123921255	233
123921263	54
123921271	191
123921279	159
123921287	113
123921295	104
123921303	24
123921311	94
123921319	173
123921327	213
123921335	83
123921343	87
123921351	172
123921359	74
123921367	4
123921375	78
123921383	255
123921391	186
123921399	44
123921407	175
123921415	207
123921423	105
123921431	74
123921439	71
123921447	83
123921455	150
123921463	25
123921471	178
123921479	128
123921487	157
123921495	3
123921503	90
123921511	244
123921519	205
123921527	143
123921535	47
123921543	219
123921551	50
123921559	30
123921567	195
123921575	86
123921583	13
123921591	129
123921599	145
123921607	139
123921615	239
123921623	8
123921631	42
123921639	56
123921647	210
123921655	240
123921663	142
123921671	182
123921679	2
123921687	166
123921695	192
123921703	113
123921711	210
123921719	150
123921727	213
123921735	20
123921743	239
123921751	40
123921759	94
123921767	190
123921775	37
123921783	18
123921791	42
123921799	191
123921807	80
123921815	252
123921823	227
123921831	17
123921839	227
123921847	209
123921855	45
123921863	137
123921871	194
123921879	70
123921887	15
123921895	166
123921903	45
123921911	233
123921919	111
123921927	52
123921935	242
123921943	70
123921951	35
123921959	12
123921967	100
123921975	1
123921983	35
123921991	104
123921999	250
123922007	53
123922015	30
123922023	5
123922031	209
123922039	88
123922047	32
123922055	129
123922063	50
123922071	63
123922079	95
123922087	210
123922095	86
123922103	103
123922111	206
123922119	149
123922127	4
123922135	89
123922143	246
123922151	80
123922159	199
123922167	30
123922175	205
123922183	13
123922191	17
123922199	181
123922207	0
123922215	86
123922223	123
123922231	37
123922239	148
123922247	79
123922255	212
123922263	0
123922271	161
123922279	4
123922287	166
123922295	101
123922303	115
123922311	250
123922319	31
123922327	159
123922335	224
123922343	236
123922351	17
123922359	159
123922367	5
123922375	1
123922383	16
123922391	86
123922399	201
123922407	131
123922415	47
123922423	47
123922431	212
123922439	60
123922447	48
123922455	213
